id,flight_id,timestamp,roll,pitch,yaw,accX,accY,accZ,temp,pres,hum,latitude,longitude,altitude,altitude_calc1,altitude_calc2,altitude_calc3,satellites
917,34,1761115768886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,34,1761115768890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,34,1761115768902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,34,1761115768905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,34,1761115768907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,34,1761115771911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,34,1761115771914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,34,1761115771921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,34,1761115771925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,34,1761115771929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,34,1761115774937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,34,1761115774946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,34,1761115774953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,34,1761115774957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,34,1761115774959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,34,1761115777966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,34,1761115777969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,34,1761115777976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,34,1761115777985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,34,1761115777988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,34,1761115780990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,34,1761115780994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,34,1761115781001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,34,1761115781005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,34,1761115781007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,34,1761115784017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,34,1761115784021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,34,1761115784028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,34,1761115784032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,34,1761115784036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,34,1761115787045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,34,1761115787048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,34,1761115787056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,34,1761115787062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,34,1761115787066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,34,1761115790079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,34,1761115790081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,34,1761115790086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,34,1761115790092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,34,1761115790097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,34,1761115793099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,34,1761115793101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,34,1761115793109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,34,1761115793114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,34,1761115793117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,34,1761115796134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,34,1761115796136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,34,1761115796140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,34,1761115796144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,34,1761115796146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,34,1761115799152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,34,1761115799155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,34,1761115799163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,34,1761115799167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,34,1761115799169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,34,1761115802187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,34,1761115802189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,34,1761115802193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,34,1761115802197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,34,1761115802201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,34,1761115805206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,34,1761115805210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,34,1761115805217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,34,1761115805223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,34,1761115805224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,34,1761115808233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,34,1761115808236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,34,1761115808244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,34,1761115808249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,34,1761115808251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,34,1761115811260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,34,1761115811264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,34,1761115811271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,34,1761115811276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,34,1761115811279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,34,1761115814288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,34,1761115814291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,34,1761115814298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,34,1761115814303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,34,1761115814305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,34,1761115817321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,34,1761115817323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,34,1761115817327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,34,1761115817331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,34,1761115817335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,34,1761115820341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,34,1761115820345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,34,1761115820352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,34,1761115820356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,34,1761115820358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,34,1761115823376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,34,1761115823378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,34,1761115823382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,34,1761115823386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,34,1761115823388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,34,1761115826402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,34,1761115826403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,34,1761115826407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,34,1761115826411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,34,1761115826415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,34,1761115829429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,34,1761115829431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,34,1761115829434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,34,1761115829439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,34,1761115829443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,34,1761115832449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,34,1761115832452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,34,1761115832459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,34,1761115832464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,34,1761115832466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,34,1761115835475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,34,1761115835479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,34,1761115835486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,34,1761115835493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,34,1761115835495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,34,1761115838502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,34,1761115838505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,34,1761115838513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,34,1761115838520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,34,1761115838522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,34,1761115841529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,34,1761115841532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,34,1761115841540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,34,1761115841546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,34,1761115841548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,34,1761115844556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,34,1761115844560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,34,1761115844566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,34,1761115844570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,34,1761115844574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,34,1761115847583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,34,1761115847587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,34,1761115847594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,34,1761115847598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,34,1761115847600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,34,1761115850610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,34,1761115850613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,34,1761115850621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,34,1761115850627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,34,1761115850629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,34,1761115853644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,34,1761115853646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,34,1761115853651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,34,1761115853660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,34,1761115853666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,34,1761115856663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,34,1761115856667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,34,1761115856674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,34,1761115856678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,34,1761115856679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,35,1761115911950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,35,1761115911956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,35,1761115911960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,35,1761115911965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,35,1761115911970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,35,1761115914970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,35,1761115914978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,35,1761115914996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,35,1761115915005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,35,1761115915013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,35,1761115917996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,35,1761115918000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,35,1761115918010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,35,1761115918020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,35,1761115918025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,35,1761115921024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,35,1761115921032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,35,1761115921045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,35,1761115921051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,35,1761115921057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,35,1761115924046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,35,1761115924051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,35,1761115924070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,35,1761115924076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,35,1761115924082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,35,1761115927078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,35,1761115927083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,35,1761115927095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,35,1761115927102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,35,1761115927112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,35,1761115930121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,35,1761115930128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,35,1761115930137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,35,1761115930144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,35,1761115930151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,35,1761115933123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,35,1761115933128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,35,1761115933135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,35,1761115933138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,35,1761115933144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,35,1761115936154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,35,1761115936159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,35,1761115936173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,35,1761115936177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,35,1761115936181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,35,1761115939180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,35,1761115939183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,35,1761115939196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,35,1761115939199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,35,1761115939202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,35,1761115942211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,35,1761115942215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,35,1761115942224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,35,1761115942234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,35,1761115942238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,35,1761115945238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,35,1761115945244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,35,1761115945259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,35,1761115945268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,35,1761115945291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,35,1761115948266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,35,1761115948268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,35,1761115948272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,35,1761115948277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,35,1761115948279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,35,1761115951284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,35,1761115951290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,35,1761115951297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,35,1761115951298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,35,1761115951306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,35,1761115954320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,35,1761115954325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,35,1761115954336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,35,1761115954341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,35,1761115954351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,35,1761115957354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,35,1761115957359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,35,1761115957365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,35,1761115957371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,35,1761115957377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,35,1761115960367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,35,1761115960370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,35,1761115960383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,35,1761115960388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,35,1761115960392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,35,1761115963396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,35,1761115963401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,35,1761115963413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,35,1761115963416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,35,1761115963420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,35,1761115966428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,35,1761115966432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,35,1761115966445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,35,1761115966450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,35,1761115966461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,35,1761115969460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,35,1761115969463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,35,1761115969465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,35,1761115969469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,35,1761115969476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,35,1761115972474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,35,1761115972479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,35,1761115972484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,35,1761115972489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,35,1761115972492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
